구분,국립공원관리번호,공원사무소코드,분류코드,일련번호,시작점_ID,종점_ID,사용여부,지리정보시스템 상 거리(m),난이도,쉐입거리(Shape_Leng),경도,위도
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.025211,35.11212242
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0252266,35.11237985
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0252444,35.11243465
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0252755,35.11244005
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0253266,35.11243463
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0254813,35.11227281
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0255557,35.11218437
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0256181,35.11215921
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0257084,35.11215045
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0259074,35.1121679
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0261106,35.11220174
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0264737,35.11224421
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0266052,35.11226708
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0268913,35.11232714
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0270904,35.11234342
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0271628,35.1123653
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0272571,35.11243298
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.027459,35.11264683
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0274995,35.1126927
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0275817,35.11270467
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0276522,35.11268392
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0277649,35.11259655
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0278552,35.11254741
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0279588,35.11252341
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0281771,35.11248947
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0282475,35.11245782
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0283617,35.11237379
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0284493,35.11233555
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0285442,35.11234094
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.028908,35.11241945
2272,21000000000,2101,501,29,0,0,1,1560.101993,0,0.016500727,127.0292236,35.11248817
2273,21000000000,2101,501,30,0,0,1,533.3984531,0,0.005023351,127.0144041,35.11282956
2273,21000000000,2101,501,30,0,0,1,533.3984531,0,0.005023351,127.0141691,35.11342153
2273,21000000000,2101,501,30,0,0,1,533.3984531,0,0.005023351,127.0141692,35.11382219
2273,21000000000,2101,501,30,0,0,1,533.3984531,0,0.005023351,127.0142157,35.11414652
2273,21000000000,2101,501,30,0,0,1,533.3984531,0,0.005023351,127.0141693,35.11460442
2273,21000000000,2101,501,30,0,0,1,533.3984531,0,0.005023351,127.0139836,35.11492878
2273,21000000000,2101,501,30,0,0,1,533.3984531,0,0.005023351,127.0135657,35.11525316
2273,21000000000,2101,501,30,0,0,1,533.3984531,0,0.005023351,127.01338,35.11557752
2273,21000000000,2101,501,30,0,0,1,533.3984531,0,0.005023351,127.0134265,35.11618804
2273,21000000000,2101,501,30,0,0,1,533.3984531,0,0.005023351,127.0134266,35.11647422
2273,21000000000,2101,501,30,0,0,1,533.3984531,0,0.005023351,127.0137517,35.11674129
2273,21000000000,2101,501,30,0,0,1,533.3984531,0,0.005023351,127.0142414,35.11709166
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0005161,35.11503937
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0005278,35.11501334
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0005789,35.11495764
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0007104,35.11485227
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0008145,35.1147936
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0010659,35.11467993
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0011738,35.11463631
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0013199,35.11458061
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0014532,35.1145204
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0015555,35.11447974
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0017838,35.11443458
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0020148,35.11438834
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0021299,35.11435671
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0022047,35.11432507
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0023088,35.11425882
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0024549,35.11414146
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0025545,35.11408197
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0026641,35.11405033
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0028779,35.11402031
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0031007,35.11399164
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0033089,35.11396009
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0034756,35.1139363
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0036363,35.11389717
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0037641,35.11388509
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0038683,35.11387157
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.00404,35.11383092
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0042591,35.11381442
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0044477,35.1138026
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0046504,35.11377844
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0048733,35.11376041
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0050724,35.11373931
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0052939,35.11371398
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0055204,35.11369892
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0056902,35.11369738
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0058126,35.11371098
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0059496,35.11375911
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0060263,35.11378921
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0061688,35.11382535
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0062765,35.11384338
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0064178,35.11385076
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0065365,35.11385382
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0066169,35.11385832
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0067027,35.11388545
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0067905,35.11394259
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0068963,35.1140284
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0069896,35.11409464
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0070297,35.1141142
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0070663,35.11411871
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0071119,35.11410365
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0071868,35.11406147
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0072902,35.11402505
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.007356,35.11400251
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0073925,35.11399493
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0074108,35.11399944
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0074801,35.1140281
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0075405,35.11406568
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0076044,35.11408975
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0076592,35.11410327
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0077331,35.11409866
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0078719,35.11407008
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.007976,35.11405953
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0081148,35.11405204
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0082828,35.11406258
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0083705,35.1140761
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0084417,35.1141107
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0084892,35.11413324
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0085302,35.11414062
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0086216,35.1141271
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0087897,35.11409094
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.008954,35.1140638
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0090764,35.11403829
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0092261,35.11402322
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0093601,35.1140188
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0094788,35.11400221
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0095519,35.11397507
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0096451,35.11393144
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0097089,35.11390133
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0097912,35.11387879
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.009866,35.11387428
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0099975,35.11390888
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.010098,35.11393141
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0101938,35.11394032
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0102431,35.11395231
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0102778,35.11397493
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0103363,35.11400503
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0103983,35.11402756
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0104477,35.11403359
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0105153,35.11402611
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0105847,35.11400195
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0106194,35.11399599
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0106523,35.11399599
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0107015,35.1140215
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0107473,35.11408026
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0107801,35.11411631
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.010844,35.11416003
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0109345,35.11418832
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0110934,35.11422599
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0112359,35.11424103
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0113345,35.11422894
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0113857,35.11421388
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0115025,35.11413717
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0115957,35.11406794
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0117208,35.11399735
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0118359,35.11394173
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0119291,35.11390251
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0120368,35.11387239
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0120934,35.11385139
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.012119,35.11383633
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0121538,35.11380469
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0121647,35.1137671
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0121811,35.11372339
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0122355,35.11367263
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0123524,35.11360637
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.012462,35.11354615
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.012546,35.11348747
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0127441,35.11338722
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0128957,35.11334051
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0130582,35.11331192
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0131769,35.11327424
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0133213,35.11320346
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.013523,35.11309276
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0136198,35.1130566
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0137988,35.11300989
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.014007,35.11294516
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0141393,35.11289881
2274,21000000000,2101,501,31,0,0,1,1390.154866,0,0.014844194,127.0144041,35.11282956
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0005161,35.11503937
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0005947,35.11501425
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0008401,35.11495882
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0010478,35.11492069
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0012225,35.11488905
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.001626,35.11482614
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0017636,35.11480658
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0018972,35.1148
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0020137,35.1148164
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0021023,35.11484146
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0021666,35.11483929
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0022169,35.11483163
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0022618,35.1148109
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0023068,35.11479675
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0023637,35.11479017
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0025212,35.11478476
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0027681,35.114799
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0030331,35.11480666
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0031521,35.11479791
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0032461,35.11479241
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0033123,35.11480115
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0033665,35.11482188
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0034274,35.11484261
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.003524,35.11484802
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.003706,35.11486974
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0037907,35.11488723
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0038952,35.11491444
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0039625,35.11493508
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0040061,35.11496014
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0040471,35.11497213
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0040867,35.1149733
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0041371,35.11496564
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0041962,35.11496888
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0042941,35.11499285
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0044278,35.11501575
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0045425,35.11504513
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0047199,35.11511164
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0048234,35.11513967
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0048749,35.1151495
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0049636,35.11515598
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0051408,35.11515381
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0053222,35.11515056
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0054213,35.1151429
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0054928,35.11513524
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0055385,35.11513632
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0055874,35.11514506
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0056695,35.11517561
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0057793,35.11523555
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0058851,35.11530531
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0060439,35.11543834
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0061754,35.11553127
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0062972,35.11559562
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0063937,35.11563816
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0065723,35.11569377
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.006667,35.11572639
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.006782,35.11575253
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0068495,35.11577975
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0069805,35.115855
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0070632,35.11589177
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.00714,35.11591467
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0072352,35.11593864
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0073993,35.11598117
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0074985,35.11601055
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0076062,35.11605697
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0076868,35.11610167
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0077769,35.11616602
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.00788,35.11625651
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0079687,35.11635025
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0080442,35.11641569
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0081587,35.11650987
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.008246,35.11659928
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0084141,35.11677702
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.008469,35.11684381
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0085047,35.11690375
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0085405,35.11693322
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0086027,35.1169507
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0087535,35.11695935
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0089334,35.11696042
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0090895,35.11696699
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0092236,35.11698852
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0093559,35.11700816
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0094644,35.11703429
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0095729,35.11704952
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0096946,35.11709422
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0097919,35.11713973
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0098435,35.1171528
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0098793,35.11715604
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0099388,35.11714738
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0100644,35.11712556
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0101293,35.1171233
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0101822,35.11713096
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0102299,35.11715385
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0102973,35.11716259
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0104012,35.11716258
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0105401,35.11714941
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0106671,35.11714075
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0107861,35.11713416
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0109679,35.11710161
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.011038,35.1170852
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0111478,35.11704048
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.011284,35.11699144
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.011468,35.11693256
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0115928,35.11690118
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0116682,35.11688585
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0117542,35.11688368
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0118666,35.11688259
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0119659,35.11689133
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0121048,35.11690871
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0124082,35.11694032
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0125379,35.11694689
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0126781,35.11696319
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0128329,35.11699265
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0128889,35.1170068
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0129709,35.11700787
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0130861,35.11699155
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0132051,35.11697729
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0133295,35.11697079
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0134697,35.11699034
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.013569,35.11702196
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0136341,35.11704152
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0137308,35.11703934
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0138432,35.11701977
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0139332,35.11702085
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0140814,35.11705022
2275,21000000000,2101,501,32,0,0,1,1351.192703,0,0.014497301,127.0142414,35.11709166
2276,21000000000,2101,501,33,0,0,1,1664.46265,0,0.016461907,126.9985797,35.11615457
2276,21000000000,2101,501,33,0,0,1,1664.46265,0,0.016461907,126.9982344,35.11498093
